Team Number,Match Number,Team Color,Scout Initals,Cone High Auto,Cone Mid Auto,Cone Low Auto,Cube High Auto,Cube Mid Auto,Cube Low Auto,Mobility Auto,Balance Auto,Cones Collected,Cubes Collected,Cone High,Cone Mid,Cone Low,Cube High,Cube Mid,Cube Low,Cone High (Full Grid),Cone Mid (Full Grid),Cone Low (Full Grid),Cube High (Full Grid),Cube Mid (Full Grid),Cube Low (Full Grid),Endgame Teleop,How in the way of own alliance (none (0) to lots (10)),How tippy (none (0) to lots (10)),How many penalties (none (0) to lots (10)),How speedy (0 (low speed) - 10 (high speed)),Swerve,Died?,Notes,Time Uploaded
"3003","89",Red,"JJR",0,0,1,0,0,0,Mobility,Engaged,1,7,0,0,1,2,1,1,0,0,0,0,0,0,Engaged,0,0,0,0,Yes,No,"Dumb design dropped so many cube out of back",Fri Apr 21 2023 15:51:30 GMT+0000 (Coordinated Universal Time)
"3003","89",Red,"JJR",0,0,1,0,0,0,Mobility,Engaged,1,7,0,0,1,2,1,1,0,0,0,0,0,0,Engaged,0,0,0,0,Yes,No,"Dumb design dropped so many cube out of back",Fri Apr 21 2023 15:52:24 GMT+0000 (Coordinated Universal Time)
"3572","Qual 90",Red,"AS",0,0,0,1,1,0,Mobility,None,5,1,2,2,1,0,0,0,0,0,0,0,0,0,Engaged,0,0,0,4,Yes,No,"",Fri Apr 21 2023 15:59:09 GMT+0000 (Coordinated Universal Time)
"1757","90",Red,"Jay M",1,0,0,0,0,0,Attempted Mobility,Attempted,5,1,1,3,0,0,2,0,0,0,0,0,0,0,Engaged,2,2,0,4,Yes,No,"",Fri Apr 21 2023 15:59:17 GMT+0000 (Coordinated Universal Time)
"4944","90",Blue,"LP",1,0,0,0,0,0,Mobility,Docked,1,4,0,0,1,1,1,2,0,0,0,0,0,0,Docked,0,0,0,4,Yes,No,"Missed a couple placements and cone got stuck on their bot",Fri Apr 21 2023 15:59:41 GMT+0000 (Coordinated Universal Time)
"4145","90",Blue,"Hh",0,0,0,0,0,0,Mobility,None,6,0,4,2,0,0,0,0,0,0,0,0,0,0,Docked,2,0,0,4,Yes,No,"",Fri Apr 21 2023 16:00:08 GMT+0000 (Coordinated Universal Time)
"1123","90",Blue,"JW",0,0,0,1,0,0,Mobility,None,1,3,1,0,0,1,1,1,0,0,0,0,0,0,None,5,0,0,7,Yes,No,"",Fri Apr 21 2023 16:00:23 GMT+0000 (Coordinated Universal Time)
"4522","90",Red,"JJR",0,0,0,0,0,0,Mobility,None,2,5,1,1,0,2,1,2,0,0,0,0,0,0,None,0,0,0,9,Yes,No,"Threw a cone at a ref in autos really good at throwing cubes can shoot high cubes from far away and take all cubes in Middle, cube bot",Fri Apr 21 2023 16:00:32 GMT+0000 (Coordinated Universal Time)
"3478","91",Blue,"HH ",1,0,0,0,0,0,Mobility,Engaged,6,2,3,3,0,1,0,1,0,0,0,0,0,0,Park,0,0,0,8,Yes,No,"Fast, accurate placement",Fri Apr 21 2023 16:06:05 GMT+0000 (Coordinated Universal Time)
"4909","Qual 91",Red,"AS",1,0,0,0,0,0,Mobility,Engaged,5,2,1,3,0,0,1,0,0,0,1,0,0,0,Engaged,0,0,0,5,Yes,No,"",Fri Apr 21 2023 16:06:20 GMT+0000 (Coordinated Universal Time)
"9126","91",Red,"LP",0,0,0,0,0,0,Mobility,None,0,2,0,0,0,1,1,1,0,0,0,0,0,0,Engaged,0,4,7,4,No,No,"Drove into other teams community",Fri Apr 21 2023 16:06:21 GMT+0000 (Coordinated Universal Time)
"195","91",Red,"JJR",0,0,0,1,1,1,Mobility,None,6,2,1,2,3,1,1,0,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Team filled whole grid - 1",Fri Apr 21 2023 16:06:27 GMT+0000 (Coordinated Universal Time)
"4143","91",Red,"Jay M",1,0,0,1,0,1,Mobility,None,5,2,2,2,1,0,0,0,0,0,0,0,0,0,Engaged,2,3,0,7,Yes,No,"Dropped 2 cones into themselves, got 1 out",Fri Apr 21 2023 16:06:31 GMT+0000 (Coordinated Universal Time)
"8717","91",Blue,"JW",0,0,0,1,0,0,Mobility,None,0,4,0,0,0,0,2,1,0,0,0,0,0,0,Engaged,2,6,0,7,No,No,"Slow, clampintake mixed with every bot frame",Fri Apr 21 2023 16:07:03 GMT+0000 (Coordinated Universal Time)
"6431","92",Blue,"LL",0,0,0,0,0,0,Mobility,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Docked,0,0,0,6,Yes,No,"Just played defense ",Fri Apr 21 2023 16:13:01 GMT+0000 (Coordinated Universal Time)
"5135","92",Red,"KL",0,0,0,1,0,0,Mobility,None,5,1,3,1,1,0,1,0,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"",Fri Apr 21 2023 16:13:02 GMT+0000 (Coordinated Universal Time)
"5665","92",Red,"AK",0,0,0,1,0,0,Mobility,None,3,0,3,0,0,0,0,0,0,0,0,0,0,0,Engaged,2,3,0,5,Yes,No,"",Fri Apr 21 2023 16:13:08 GMT+0000 (Coordinated Universal Time)
"4905","92",Blue,"WC",0,0,0,1,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,9,0,0,0,No,Yes,"",Fri Apr 21 2023 16:13:18 GMT+0000 (Coordinated Universal Time)
"179","92",Blue,"JJR ",0,0,1,0,0,0,Mobility,None,5,3,6,0,0,1,0,1,0,0,0,0,0,0,Docked,0,0,0,7,Yes,No,"Had to carry was blocked by teammates ",Fri Apr 21 2023 16:13:49 GMT+0000 (Coordinated Universal Time)
"179","92",Blue,"ATC4",0,0,1,0,0,0,Mobility,None,6,2,6,0,1,1,0,0,0,0,0,0,0,0,None,0,3,0,9,Yes,No,"Cycled almost 11 pieces but not accurate placements also auto not good",Fri Apr 21 2023 16:13:59 GMT+0000 (Coordinated Universal Time)
"9084","92",Red,"MR",1,0,0,0,0,0,Mobility,Engaged,0,3,0,0,0,0,1,7,0,0,0,0,0,0,Engaged,5,0,0,8,Yes,No,"drive had less focus. cube place had to be retried",Fri Apr 21 2023 16:14:09 GMT+0000 (Coordinated Universal Time)
"9084","92",Red,"MR",1,0,0,0,0,0,Mobility,Engaged,0,3,0,0,0,0,1,7,0,0,0,0,0,0,Engaged,5,0,0,8,Yes,No,"drive had less focus. cube place had to be retried",Fri Apr 21 2023 16:14:28 GMT+0000 (Coordinated Universal Time)
"900","93",Blue,"KP",1,0,0,0,0,0,Mobility,Engaged,4,4,0,2,1,0,2,1,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"",Fri Apr 21 2023 17:37:01 GMT+0000 (Coordinated Universal Time)
"3039","93",Blue,"ATC4",1,0,0,1,0,0,None,None,4,3,1,1,2,1,2,0,0,0,0,0,0,0,Engaged,4,0,0,8,Yes,No,"",Fri Apr 21 2023 17:37:27 GMT+0000 (Coordinated Universal Time)
"8592","93",Red,"AJ",1,0,0,1,0,0,Mobility,None,2,3,1,1,1,0,0,2,0,0,0,0,0,0,Docked,0,0,0,7,Yes,No,"",Fri Apr 21 2023 17:37:42 GMT+0000 (Coordinated Universal Time)
"9062","93",Red,"AK",0,0,1,0,0,0,Mobility,Engaged,0,3,0,0,0,0,0,3,0,0,0,0,0,0,Docked,4,1,0,4,Yes,No,"Only cubes and has to throw them",Fri Apr 21 2023 17:38:40 GMT+0000 (Coordinated Universal Time)
"494","93",Blue,"WC",1,0,0,0,0,0,Mobility,Engaged,4,3,1,2,1,0,1,2,0,0,0,0,0,0,Engaged,3,0,2,7,Yes,No,"",Fri Apr 21 2023 17:38:43 GMT+0000 (Coordinated Universal Time)
"8015","94",Blue,"LL",0,0,1,0,0,0,Mobility,None,0,1,0,0,0,0,0,0,0,0,0,0,0,0,None,8,0,0,0,No,Yes,"Died",Fri Apr 21 2023 17:44:38 GMT+0000 (Coordinated Universal Time)
"8015","94",Blue,"ATC4",0,0,1,0,0,0,Mobility,None,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Park,10,0,0,0,No,Yes,"Red carded before",Fri Apr 21 2023 17:45:15 GMT+0000 (Coordinated Universal Time)
"4069","94",Red,"MR",0,0,0,1,0,0,Mobility,None,5,1,2,2,0,0,1,0,0,0,0,0,0,0,None,0,0,0,6,Yes,Yes,"All robots in this match were disabled in the last 30 seconds of the match. no climbs.",Fri Apr 21 2023 17:46:45 GMT+0000 (Coordinated Universal Time)
"7617","94",Blue,"KP",0,0,0,1,0,0,Mobility,Docked,4,3,1,1,2,1,1,1,0,0,0,0,0,0,None,0,0,0,0,Yes,No,"Redid",Fri Apr 21 2023 17:47:13 GMT+0000 (Coordinated Universal Time)
"7617","94",Blue,"KP",0,0,0,1,0,0,Mobility,Docked,4,3,1,1,2,1,1,1,0,0,0,0,0,0,None,0,0,0,0,Yes,No,"Redid",Fri Apr 21 2023 17:47:14 GMT+0000 (Coordinated Universal Time)
"4329","94",Red,"KL",0,0,0,1,0,0,None,Docked,2,0,0,1,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,Yes,No,"All bots got disabled will be replayed",Fri Apr 21 2023 17:47:29 GMT+0000 (Coordinated Universal Time)
"5338","95",Blue,"ATC4",1,0,0,0,0,0,Mobility,None,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Park,2,6,0,2,Yes,No,"",Fri Apr 21 2023 17:56:30 GMT+0000 (Coordinated Universal Time)
"3218","95",Red,"KL",1,0,0,0,0,0,Mobility,None,4,5,1,2,0,0,1,2,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"Shooter isn’t the most precisen",Fri Apr 21 2023 17:56:49 GMT+0000 (Coordinated Universal Time)
"5172","95",Blue,"KP",0,0,0,0,1,0,Mobility,Engaged,3,3,0,0,2,0,0,3,0,0,0,0,0,0,Docked,0,0,0,5,Yes,No,"Pretty slow at placing",Fri Apr 21 2023 17:56:50 GMT+0000 (Coordinated Universal Time)
"6909","95",Blue,"WC",0,0,0,1,0,0,Mobility,None,0,3,0,0,0,1,1,1,0,0,0,0,0,0,Park,3,7,0,4,No,No,"",Fri Apr 21 2023 17:56:53 GMT+0000 (Coordinated Universal Time)
"3940","95",Red,"AK",0,0,0,1,0,0,None,Attempted,2,2,2,0,0,0,0,2,0,0,0,0,0,0,Engaged,2,3,0,5,No,No,"",Fri Apr 21 2023 17:57:21 GMT+0000 (Coordinated Universal Time)
"4099","95",Red,"MR",1,0,0,0,0,0,Mobility,None,1,5,1,0,0,1,1,5,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"fast and consistent. solid cube intake but slightly poor at cube placement.",Fri Apr 21 2023 17:58:36 GMT+0000 (Coordinated Universal Time)
"7072","96",Blue,"KP",0,0,0,0,1,0,Mobility,Engaged,1,5,0,0,1,0,0,5,0,0,0,0,0,0,None,3,0,0,6,Yes,No,"",Fri Apr 21 2023 18:03:19 GMT+0000 (Coordinated Universal Time)
"5804","96",Red,"KL",1,0,0,0,0,0,Mobility,None,5,0,5,0,0,0,0,0,0,0,0,0,0,0,Park,0,0,0,4,Yes,No,"",Fri Apr 21 2023 18:03:28 GMT+0000 (Coordinated Universal Time)
"6606","96",Blue,"ATC4",0,0,0,0,0,0,Mobility,None,0,0,0,0,0,1,0,0,0,0,0,0,0,0,None,5,8,0,4,No,No,"Spent ages trying ",Fri Apr 21 2023 18:04:32 GMT+0000 (Coordinated Universal Time)
"503","96",Blue,"WC",0,0,0,1,1,0,Mobility,None,5,2,2,2,1,0,0,2,0,0,0,0,0,0,Engaged,3,2,0,8,Yes,No,"",Fri Apr 21 2023 18:04:51 GMT+0000 (Coordinated Universal Time)
"1836","96",Red,"AK",0,0,0,0,0,2,Mobility,None,0,3,0,0,0,0,0,4,0,0,0,0,0,0,Engaged,2,2,7,7,Yes,No,"Intake is weird and make it hard to pick up cube",Fri Apr 21 2023 18:04:56 GMT+0000 (Coordinated Universal Time)
"1156","96",Red,"MR",0,1,0,0,0,0,Mobility,Engaged,3,4,1,2,1,1,2,0,0,0,0,0,0,0,Engaged,3,0,0,4,Yes,No,"",Fri Apr 21 2023 18:05:34 GMT+0000 (Coordinated Universal Time)
"177","97",Red,"KL",0,0,0,0,0,1,Mobility,None,5,0,2,1,2,0,1,0,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"",Fri Apr 21 2023 18:11:43 GMT+0000 (Coordinated Universal Time)
"1023","97",Blue,"KP",0,1,0,0,0,0,Mobility,None,6,2,0,4,2,0,2,0,0,0,0,0,0,0,Engaged,0,7,0,6,Yes,No,"",Fri Apr 21 2023 18:11:57 GMT+0000 (Coordinated Universal Time)
"6817","97",Blue,"WC",0,0,0,0,1,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,4,4,2,5,No,No,"Bad intake, slow, tippy, can only play defense ",Fri Apr 21 2023 18:12:06 GMT+0000 (Coordinated Universal Time)
"955","97",Blue,"ATC4",1,0,0,0,0,1,Mobility,Engaged,3,2,1,1,1,1,0,1,0,0,0,0,0,0,Engaged,2,5,0,6,Yes,No,"",Fri Apr 21 2023 18:12:07 GMT+0000 (Coordinated Universal Time)
"8016","97",Red,"AK",0,0,0,1,0,0,Mobility,None,1,2,0,2,0,1,0,1,0,0,0,0,0,0,Engaged,2,3,0,0,Yes,No,"",Fri Apr 21 2023 18:12:18 GMT+0000 (Coordinated Universal Time)
"3572","98",Red,"KL",0,0,0,0,1,0,None,None,3,2,2,1,0,1,1,0,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"",Fri Apr 21 2023 18:26:00 GMT+0000 (Coordinated Universal Time)
"1538","98",Blue,"KP",1,0,0,1,0,0,None,None,8,3,3,3,2,0,0,1,0,0,0,0,0,0,Docked,0,0,0,9,Yes,No,"",Fri Apr 21 2023 18:26:00 GMT+0000 (Coordinated Universal Time)
"4419","98",Red,"AK",1,0,0,0,0,0,Mobility,None,4,2,2,2,0,1,1,1,0,0,0,0,0,0,Park,1,1,0,8,Yes,No,"Good team",Fri Apr 21 2023 18:26:08 GMT+0000 (Coordinated Universal Time)
"7285","98",Blue,"ATC4",0,1,0,0,1,0,Mobility,None,5,0,1,2,0,0,0,0,0,0,0,0,0,0,Docked,4,3,0,7,No,No,"Overheard problems with arm demonstrated in their lack of top accuracy. Tried 5 times and failed 4 for top cone",Fri Apr 21 2023 18:26:44 GMT+0000 (Coordinated Universal Time)
"3932","98",Red,"MR",0,0,0,1,0,0,None,Engaged,2,1,2,2,0,1,1,1,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"",Fri Apr 21 2023 18:26:56 GMT+0000 (Coordinated Universal Time)
"9023","98",Blue,"WC",0,0,0,0,1,0,Mobility,Engaged,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Docked,4,6,3,0,Yes,No,"",Fri Apr 21 2023 18:27:28 GMT+0000 (Coordinated Universal Time)
"","",Red,"",0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,Yes,No,"",Fri Apr 21 2023 18:45:50 GMT+0000 (Coordinated Universal Time)
"3003","99",Red,"KL",0,0,0,1,0,0,Mobility,Engaged,5,0,3,1,0,0,0,0,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"",Fri Apr 21 2023 18:52:54 GMT+0000 (Coordinated Universal Time)
"8808","99",Red,"LL",0,0,0,0,0,0,Mobility,None,0,5,0,0,0,2,3,0,0,0,0,0,0,0,Engaged,0,0,0,4,No,No,"Intake sucks",Fri Apr 21 2023 18:52:59 GMT+0000 (Coordinated Universal Time)
"6657","99",Blue,"KP",0,0,0,0,1,0,Mobility,Engaged,0,4,0,0,0,0,0,4,0,0,0,0,0,0,Engaged,4,3,0,5,No,No,"Substation collected only",Fri Apr 21 2023 18:53:04 GMT+0000 (Coordinated Universal Time)
"4663","99",Red,"AK",0,0,0,1,0,0,Mobility,None,4,0,3,1,0,0,0,0,0,0,0,0,0,0,Docked,4,4,0,4,Yes,No,"",Fri Apr 21 2023 18:53:11 GMT+0000 (Coordinated Universal Time)
"1746","99",Blue,"ATC4",0,0,0,1,0,1,Mobility,None,6,2,4,0,2,2,0,1,0,0,0,0,0,0,None,3,0,0,8,Yes,No,"",Fri Apr 21 2023 18:53:17 GMT+0000 (Coordinated Universal Time)
"5274","99",Blue,"WC",0,0,0,0,1,0,Mobility,None,3,1,0,3,0,0,1,0,0,0,0,0,0,0,Engaged,2,4,0,6,No,No,"",Fri Apr 21 2023 18:53:39 GMT+0000 (Coordinated Universal Time)
"9140","Qual 100",Blue,"AS",0,0,0,1,0,0,Mobility,Engaged,3,2,0,3,0,0,1,1,0,0,0,0,0,0,Engaged,0,1,0,5,No,No,"",Fri Apr 21 2023 19:01:29 GMT+0000 (Coordinated Universal Time)
"4522","100",Red,"LL",0,0,1,1,0,0,Mobility,None,7,2,4,3,0,0,0,2,0,0,0,0,0,0,Engaged,0,0,0,9,Yes,No,"Very efficient intake/shooting with a cool antenna thing",Fri Apr 21 2023 19:01:46 GMT+0000 (Coordinated Universal Time)
"1757","100",Blue,"JJR",1,0,0,0,0,0,Mobility,None,4,3,3,1,0,1,1,1,0,0,0,0,0,0,Engaged,1,2,2,8,Yes,No,"I had a bad angle at the beginning ",Fri Apr 21 2023 19:01:50 GMT+0000 (Coordinated Universal Time)
"1466","100",Red,"KL",0,0,0,1,0,0,Mobility,Engaged,2,3,0,2,0,0,3,0,0,0,0,0,0,0,Engaged,0,0,0,6,Yes,No,"Focuses on cubes",Fri Apr 21 2023 19:02:04 GMT+0000 (Coordinated Universal Time)
"1468","100",Blue,"AK",0,0,1,0,0,0,Mobility,None,5,0,2,2,1,0,0,0,0,0,0,0,0,0,Engaged,0,3,0,8,Yes,No,"Might tip if hit when placing cone high",Fri Apr 21 2023 19:02:05 GMT+0000 (Coordinated Universal Time)
"2960","100",Red,"Lg",1,0,0,1,0,0,Mobility,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"Played defense. Did good job. Intake or placing problems?",Fri Apr 21 2023 19:03:06 GMT+0000 (Coordinated Universal Time)
"5553","101",Blue,"JJR",0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,9,0,0,0,Yes,Yes,"Did nothing ",Fri Apr 21 2023 19:09:00 GMT+0000 (Coordinated Universal Time)
"5553","101",Blue,"JJR",0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,9,0,0,0,Yes,Yes,"Did nothing ",Fri Apr 21 2023 19:09:34 GMT+0000 (Coordinated Universal Time)
"3767","101",Red,"AJ",0,0,0,1,0,0,Mobility,Engaged,4,2,1,3,0,0,2,0,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"Very flexible with scoring ",Fri Apr 21 2023 19:09:55 GMT+0000 (Coordinated Universal Time)
"5990","101",Red,"Lg",1,0,0,1,0,0,Mobility,None,2,5,1,0,1,1,1,2,0,0,0,0,0,0,Engaged,0,4,0,7,Yes,No,"",Fri Apr 21 2023 19:10:28 GMT+0000 (Coordinated Universal Time)
"1123","101",Blue,"AK",0,0,0,1,1,0,Mobility,None,3,1,0,0,2,0,0,1,0,0,0,0,0,0,Park,1,0,1,9,Yes,No,"Ok at scoring but can tip over robots and got an red card",Fri Apr 21 2023 19:10:53 GMT+0000 (Coordinated Universal Time)
"3767","101",Red,"LL",0,0,0,1,0,0,Mobility,Engaged,4,1,1,3,0,0,1,0,0,0,0,0,0,0,Engaged,4,0,0,7,Yes,No,"Iffy looking intake but very accurate placement ",Fri Apr 21 2023 19:11:00 GMT+0000 (Coordinated Universal Time)
"857","Qual 101",Blue,"AS",1,0,0,0,0,0,None,Attempted,4,1,3,2,0,1,0,0,0,0,0,0,0,0,Engaged,0,0,2,6,Yes,No,"",Fri Apr 21 2023 19:12:47 GMT+0000 (Coordinated Universal Time)
"3161","102",Blue,"AK",0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,Yes,No,"",Fri Apr 21 2023 19:16:05 GMT+0000 (Coordinated Universal Time)
"4145","Qual 102",Red,"AS",0,0,0,1,0,0,Mobility,None,3,1,2,0,1,1,0,0,0,0,0,0,0,0,None,2,0,0,4,Yes,No,"Cannot intake reliably",Fri Apr 21 2023 19:20:11 GMT+0000 (Coordinated Universal Time)
"7428","102",Blue,"JJR",0,0,0,1,0,0,None,Docked,4,1,0,3,0,0,0,0,0,0,0,0,0,0,Docked,0,5,0,4,No,No,"Eh",Fri Apr 21 2023 19:20:21 GMT+0000 (Coordinated Universal Time)
"7428","102",Blue,"JJR",0,0,0,1,0,0,None,Docked,4,1,0,3,0,0,0,0,0,0,0,0,0,0,Docked,0,5,0,4,No,No,"Eh",Fri Apr 21 2023 19:20:23 GMT+0000 (Coordinated Universal Time)
"11","102",Red,"LL",1,0,0,0,0,0,Mobility,Engaged,6,2,2,1,1,1,1,0,0,0,0,0,0,0,Park,0,0,0,8,Yes,No,"Great robot bad drivers ",Fri Apr 21 2023 19:20:26 GMT+0000 (Coordinated Universal Time)
"2992","102",Red,"AJ",1,0,0,1,0,0,None,None,5,2,2,2,0,1,1,0,0,0,0,0,0,0,Engaged,0,0,0,0,Yes,No,"",Fri Apr 21 2023 19:21:01 GMT+0000 (Coordinated Universal Time)
"8847","102",Red,"Lg",0,0,0,0,0,1,Mobility,None,0,5,0,0,0,0,0,5,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"Mid af cube game",Fri Apr 21 2023 19:21:03 GMT+0000 (Coordinated Universal Time)
"3161","102",Blue,"AK",0,1,0,0,1,0,Mobility,None,2,2,0,1,2,1,1,0,0,0,0,0,0,0,Docked,1,2,0,6,Yes,No,"",Fri Apr 21 2023 19:21:14 GMT+0000 (Coordinated Universal Time)
"4143","103",Red,"LL",0,0,0,1,1,0,Mobility,None,7,1,2,4,1,0,1,0,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Very good overall ",Fri Apr 21 2023 19:27:31 GMT+0000 (Coordinated Universal Time)
"1816","Qual 103",Blue,"AS",1,0,0,0,0,0,Mobility,Engaged,1,0,1,0,0,0,0,0,0,0,0,0,0,0,None,0,6,7,4,Yes,Yes,"Broke their intake. Died in other alliances substation",Fri Apr 21 2023 19:27:44 GMT+0000 (Coordinated Universal Time)
"1629","103",Red,"",0,0,0,1,0,0,Mobility,Engaged,4,1,3,0,1,0,0,1,0,0,0,0,0,0,Engaged,0,6,0,4,Yes,No,"Somewhat okay every bot design",Fri Apr 21 2023 19:28:15 GMT+0000 (Coordinated Universal Time)
"1501","103",Red,"AJ",1,0,0,0,0,0,Mobility,None,0,0,1,0,1,0,1,2,0,0,0,0,0,0,Engaged,0,4,0,5,Yes,No,"Shoots cubes - it’s hard for them to place high bc it misses often",Fri Apr 21 2023 19:28:19 GMT+0000 (Coordinated Universal Time)
"5135","103",Blue,"AK",0,0,0,1,0,0,Mobility,None,2,1,1,1,0,1,0,0,0,0,0,0,0,0,Engaged,2,2,0,6,Yes,No,"This bot is a got defence bot.",Fri Apr 21 2023 19:28:20 GMT+0000 (Coordinated Universal Time)
"7428","102",Blue,"JJR",0,0,0,1,0,0,None,Docked,4,1,0,3,0,0,0,0,0,0,0,0,0,0,Docked,0,5,0,4,No,No,"Eh",Fri Apr 21 2023 19:30:30 GMT+0000 (Coordinated Universal Time)
"8015","104",Red,"AJ",0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,Yes,Yes,"Robot disabled",Fri Apr 21 2023 19:35:23 GMT+0000 (Coordinated Universal Time)
"5338","104",Red,"LL",1,0,0,0,0,0,Mobility,None,4,2,1,3,0,1,1,0,0,0,0,0,0,0,None,0,0,0,6,Yes,No,"Takes forever to score",Fri Apr 21 2023 19:35:27 GMT+0000 (Coordinated Universal Time)
"6909","Qual 104",Blue,"AS",0,0,0,1,0,0,Mobility,None,0,4,0,0,0,1,1,1,0,0,0,0,0,0,Park,0,2,0,0,No,No,"",Fri Apr 21 2023 19:35:39 GMT+0000 (Coordinated Universal Time)
"494","104",Red,"Lg",1,0,0,0,0,0,Mobility,None,6,2,3,1,1,2,0,0,0,0,0,0,0,0,Park,0,0,0,7,Yes,No,"",Fri Apr 21 2023 19:35:48 GMT+0000 (Coordinated Universal Time)
"7072","104",Blue,"JJR",0,0,0,0,1,0,Mobility,Engaged,0,4,0,0,0,0,0,4,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Hit a lot of teammates ",Fri Apr 21 2023 19:36:48 GMT+0000 (Coordinated Universal Time)
"195","104",Blue,"AK",0,0,1,0,1,0,Mobility,None,8,0,6,1,0,0,0,0,0,0,0,0,0,0,Engaged,1,9,0,8,Yes,No,"Might tip over almost did this match",Fri Apr 21 2023 19:37:33 GMT+0000 (Coordinated Universal Time)
"7072","104",Blue,"JJR",0,0,0,0,1,0,Mobility,Engaged,0,4,0,0,0,0,0,4,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Hit a lot of teammates ",Fri Apr 21 2023 19:37:43 GMT+0000 (Coordinated Universal Time)
"7072","104",Blue,"JJR",0,0,0,0,1,0,Mobility,Engaged,0,4,0,0,0,0,0,4,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Hit a lot of teammates ",Fri Apr 21 2023 19:37:45 GMT+0000 (Coordinated Universal Time)
"3039","Qual 105",Red,"AS",1,0,0,1,1,0,Mobility,None,3,4,1,2,0,1,0,3,0,0,0,0,0,0,Engaged,0,0,0,6,Yes,No,"",Fri Apr 21 2023 19:43:32 GMT+0000 (Coordinated Universal Time)
"179","105",Blue,"JJR",1,0,1,0,0,0,Mobility,None,4,0,2,1,0,0,0,0,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"",Fri Apr 21 2023 19:43:40 GMT+0000 (Coordinated Universal Time)
"4909","105",Red,"Lg",1,0,0,0,1,0,Mobility,None,4,2,2,2,1,0,1,1,0,0,0,0,0,0,Engaged,0,0,0,8,Yes,No,"Great bot",Fri Apr 21 2023 19:44:01 GMT+0000 (Coordinated Universal Time)
"2642","105",Red,"LL",0,0,0,1,0,0,Mobility,None,6,0,2,2,1,0,0,0,0,0,0,0,0,0,Engaged,0,0,0,7,Yes,No,"Their team is obnoxiously loud. Their robot is pretty good",Fri Apr 21 2023 19:44:21 GMT+0000 (Coordinated Universal Time)
"503","105",Blue,"AK",1,0,0,0,0,0,Mobility,Attempted,0,4,0,0,0,0,2,2,0,0,0,0,0,0,Engaged,3,0,0,7,Yes,No,"Maybe need to recheck",Fri Apr 21 2023 19:44:32 GMT+0000 (Coordinated Universal Time)
"3940","105",Red,"AJ",0,0,0,1,0,0,Mobility,Docked,3,2,1,2,0,1,1,0,0,0,0,0,0,0,Park,0,0,0,0,Yes,No,"Tried to triple balance, didn’t work",Fri Apr 21 2023 19:44:53 GMT+0000 (Coordinated Universal Time)
"179","105",Blue,"JJR",1,0,1,0,0,0,Mobility,None,4,0,2,1,0,0,0,0,0,0,0,0,0,0,Engaged,0,0,0,5,Yes,No,"",Fri Apr 21 2023 19:45:56 GMT+0000 (Coordinated Universal Time)
"5804","106",Red,"LL",1,0,0,0,0,0,Mobility,Engaged,1,0,0,0,0,0,0,0,0,0,0,0,0,0,None,0,10,0,0,Yes,Yes,"Tipped over",Fri Apr 21 2023 19:48:52 GMT+0000 (Coordinated Universal Time)
"3572","Qual 106",Red,"AS",0,0,0,1,0,0,None,Engaged,4,0,1,2,1,0,0,1,0,0,0,0,0,0,Engaged,2,0,1,4,Yes,No,"",Fri Apr 21 2023 19:50:45 GMT+0000 (Coordinated Universal Time)
