Team Number,Match Number,Team Color,Scout Initals,Cone High Auto,Cone Mid Auto,Cone Low Auto,Cube High Auto,Cube Mid Auto,Cube Low Auto,Mobility Auto,Balance Auto,Cones Collected,Cubes Collected,Cone High,Cone Mid,Cone Low,Cube High,Cube Mid,Cube Low,Cone High (Full Grid),Cone Mid (Full Grid),Cone Low (Full Grid),Cube High (Full Grid),Cube Mid (Full Grid),Cube Low (Full Grid),Endgame Teleop,How in the way of own alliance (none (0) to lots (10)),How tippy (none (0) to lots (10)),How many penalties (none (0) to lots (10)),How speedy (0 (low speed) - 10 (high speed)),Swerve,Died?,Notes,Time Uploaded
"9062","83",Red,"KP",0,0,0,6,4,0,3,0,6,0,20,3,2,0,0,0,0,0,0,0,0,0,10,1,1,1,0.3,1,1,"",Fri Apr 21 2023 15:05:41 GMT+0000 (Coordinated Universal Time)
"9062","83",Blue,"KL",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,"195 fell on top of them ",Fri Apr 21 2023 15:05:41 GMT+0000 (Coordinated Universal Time)
"4069","83",Blue,"LL",6,0,0,6,0,0,3,0,5,2,20,3,0,5,0,0,0,0,0,0,0,0,0,1,1,0.5,0.8,1,1,"Both their teammates died but it was pretty good",Fri Apr 21 2023 15:05:44 GMT+0000 (Coordinated Universal Time)
"1836","83",Red,"WC",0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,10,12,12,3,6,6,24,6,0.7,1,0.9,0.5,1,1,"",Fri Apr 21 2023 15:06:36 GMT+0000 (Coordinated Universal Time)
"1466","83",Red,"ATC4",0,0,0,6,4,0,3,12,4,3,0,9,2,5,3,0,0,0,0,0,0,0,2,0.6,0.9,1,0.6,1,1,"",Fri Apr 21 2023 15:07:53 GMT+0000 (Coordinated Universal Time)
"3940","Qual 84",Red,"AS",0,0,0,6,0,0,3,0,3,3,10,0,2,5,0,0,0,0,0,0,0,0,10,1,0.8,1,0.4,0,1,"",Fri Apr 21 2023 15:14:10 GMT+0000 (Coordinated Universal Time)
"9084","84",Red,"JJR",6,0,0,0,0,0,3,12,3,5,5,6,0,5,3,4,0,0,0,0,0,0,10,1,1,1,0.9,1,1,"We got the crap beat out of us I want to see the go pro vid",Fri Apr 21 2023 15:14:48 GMT+0000 (Coordinated Universal Time)
"3538","84",Blue,"JW",0,0,3,0,0,3,3,0,5,1,25,0,0,5,0,0,0,0,0,0,0,0,10,0.6,1,1,0.9,1,1,"",Fri Apr 21 2023 15:15:12 GMT+0000 (Coordinated Universal Time)
"900","84",Red,"Jay M",0,0,3,0,0,0,3,0,4,3,10,0,4,0,0,6,0,0,0,0,0,0,10,0.7,1,1,0.4,1,1,"",Fri Apr 21 2023 15:15:14 GMT+0000 (Coordinated Universal Time)
"8016","84",Blue,"LP",0,0,0,6,0,0,3,0,3,1,0,6,0,5,0,0,0,0,0,0,0,0,10,1,0.6,1,0,0,1,"NGL I was watching our bot half the time but they were tippy when accelerating and slow to place however they can do mids consistently",Fri Apr 21 2023 15:16:44 GMT+0000 (Coordinated Universal Time)
"5274","84",Blue,"Hh",0,0,0,0,4,0,0,12,2,4,0,6,0,0,3,6,0,0,0,0,0,0,0,1,0.5,1,0.4,0,1,"May have missed some data watching 9084",Fri Apr 21 2023 15:18:03 GMT+0000 (Coordinated Universal Time)
"1156","Qual 85",Red,"AS",0,0,3,0,0,0,3,12,0,6,0,0,0,5,9,4,0,0,0,0,0,0,10,0.9,0.9,1,0.5,0,1,"",Fri Apr 21 2023 15:21:44 GMT+0000 (Coordinated Universal Time)
"6657","85",Blue,"LP",0,0,0,6,0,0,3,12,0,5,0,0,0,0,9,4,0,0,0,0,0,0,6,0.7,1,1,0.3,0,1,"Tank drive shoots cubes to mid and low only but great at getting on charge station",Fri Apr 21 2023 15:21:50 GMT+0000 (Coordinated Universal Time)
"1156","85",Red,"LL",0,0,0,0,0,0,0,12,0,6,0,0,0,5,9,4,0,0,0,0,0,0,10,1,0.4,1,0.7,1,1,"Average",Fri Apr 21 2023 15:21:53 GMT+0000 (Coordinated Universal Time)
"5990","85",Blue,"JW",6,0,0,0,0,0,3,0,3,2,15,0,0,10,0,0,0,0,0,0,0,0,6,0.8,1,1,0.7,1,1,"",Fri Apr 21 2023 15:21:55 GMT+0000 (Coordinated Universal Time)
"7617","85",Red,"Jay M",0,4,0,0,0,0,3,0,4,1,0,9,2,5,0,0,0,0,0,0,0,0,10,0.8,0.7,1,0.2,0,1,"",Fri Apr 21 2023 15:21:57 GMT+0000 (Coordinated Universal Time)
"1536","85",Red,"JJR",6,0,3,6,0,0,3,0,8,0,25,6,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"Got stuck briefly ",Fri Apr 21 2023 15:21:57 GMT+0000 (Coordinated Universal Time)
"5338","",Red,"",6,0,0,0,0,0,3,0,3,1,0,9,0,0,3,0,0,0,0,0,0,0,2,0.8,1,1,0.4,1,1,"Quick, reliable placement ",Fri Apr 21 2023 15:22:58 GMT+0000 (Coordinated Universal Time)
"2642","Qual 86",Red,"AS",6,0,0,6,0,0,3,0,5,1,25,0,0,5,0,0,0,0,0,0,0,0,10,1,1,1,0.5,1,1,"",Fri Apr 21 2023 15:28:26 GMT+0000 (Coordinated Universal Time)
"4329","86",Red,"ATC4",0,0,0,0,4,0,3,12,4,2,0,12,0,5,3,0,0,0,0,0,0,0,10,0.6,0.8,1,0.6,1,1,"",Fri Apr 21 2023 15:28:33 GMT+0000 (Coordinated Universal Time)
"2642","86",Red,"LL",6,0,0,6,0,0,3,0,5,1,25,0,0,5,0,0,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"Arm is cool, but slow to deploy, collect",Fri Apr 21 2023 15:28:43 GMT+0000 (Coordinated Universal Time)
"1629","86",Blue,"JW",0,0,0,0,4,0,3,0,5,0,15,6,0,0,0,0,0,0,0,0,0,0,10,0.9,0.8,1,0.7,1,1,"Slow sub station collect, real slow",Fri Apr 21 2023 15:28:52 GMT+0000 (Coordinated Universal Time)
"8847","86",Red,"Jay M",0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,10,0.8,0.9,1,0.2,0,1,"Disabled for a sec",Fri Apr 21 2023 15:28:55 GMT+0000 (Coordinated Universal Time)
"4419","86",Blue,"LP",6,0,0,0,0,0,3,0,4,3,10,0,4,5,0,2,0,0,0,0,0,0,6,0.7,0.7,1,0.6,1,1,"Had a weird problem in community where arm wouldn’t go up ",Fri Apr 21 2023 15:29:05 GMT+0000 (Coordinated Universal Time)
"6909","86",Red,"HH ",0,0,0,6,0,0,3,0,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0.6,0,1,0,0,1,"Slow, fell off charge in endgame",Fri Apr 21 2023 15:29:36 GMT+0000 (Coordinated Universal Time)
"3932","Qual 87",Red,"AS",0,0,0,0,0,3,3,8,4,2,10,6,0,0,3,2,0,0,0,0,0,0,10,1,1,1,0.6,1,1,"",Fri Apr 21 2023 15:35:26 GMT+0000 (Coordinated Universal Time)
"7072","87",Red,"Jay M",0,0,0,0,4,0,3,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0.4,1,1,0.6,1,1,"",Fri Apr 21 2023 15:35:29 GMT+0000 (Coordinated Universal Time)
"2992","87",Blue,"LP",0,0,3,6,0,0,3,0,4,3,15,3,0,5,3,2,0,0,0,0,0,0,0,0.9,0.9,1,0.6,1,1,"",Fri Apr 21 2023 15:35:43 GMT+0000 (Coordinated Universal Time)
"3767","87",Blue,"JW",0,0,0,0,4,0,3,12,4,2,15,0,2,5,3,0,0,0,0,0,0,0,10,0.9,1,1,0.7,0,1,"Clamp intake, seems hard to align",Fri Apr 21 2023 15:35:51 GMT+0000 (Coordinated Universal Time)
"1032","87",Red,"Hh",0,4,0,0,0,0,3,0,4,1,0,9,0,0,0,2,0,0,0,0,0,0,10,1,1,1,0.5,1,1,"",Fri Apr 21 2023 15:35:52 GMT+0000 (Coordinated Universal Time)
"1746","87",Red,"JJR",0,0,0,0,0,3,3,0,6,3,20,3,2,15,0,0,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"Really good at cubes",Fri Apr 21 2023 15:35:55 GMT+0000 (Coordinated Universal Time)
"","",Red,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,"",Fri Apr 21 2023 15:38:22 GMT+0000 (Coordinated Universal Time)
"6606","88",Blue,"LP",0,0,0,0,0,0,3,0,0,2,0,0,0,5,0,2,0,0,0,0,0,0,10,0.6,0.2,1,0.2,0,1,"Really tippy tank bot not good at picking up pieces",Fri Apr 21 2023 15:43:09 GMT+0000 (Coordinated Universal Time)
"8808","88",Blue,"JW",0,0,0,0,4,0,3,0,0,4,0,0,4,10,3,2,0,0,0,0,0,0,10,1,1,1,0.6,0,1,"Weird padded clamp intake, hard to collect",Fri Apr 21 2023 15:43:30 GMT+0000 (Coordinated Universal Time)
"1468","88",Red,"Jay M",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,"Auto killed them into the wall",Fri Apr 21 2023 15:43:54 GMT+0000 (Coordinated Universal Time)
"11","Qual 88",Red,"AS",0,0,0,6,0,0,3,0,4,5,10,3,0,5,3,6,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"",Fri Apr 21 2023 15:43:55 GMT+0000 (Coordinated Universal Time)
"955","88",Red,"JJR",6,0,0,0,0,0,3,0,3,3,10,0,0,5,0,2,0,0,0,0,0,0,10,0.8,0.7,1,0.7,1,1,"Fast intake slow placement ",Fri Apr 21 2023 15:44:24 GMT+0000 (Coordinated Universal Time)
"955","88",Red,"JJR",6,0,0,0,0,0,3,0,3,3,10,0,0,5,0,2,0,0,0,0,0,0,10,0.8,0.7,1,0.7,1,1,"Fast intake slow placement ",Fri Apr 21 2023 15:44:31 GMT+0000 (Coordinated Universal Time)
"5804","88",Blue,"Hh",6,0,0,0,0,0,0,0,2,2,10,0,0,0,0,6,0,0,0,0,0,0,10,0.8,1,1,0.4,1,1,"",Fri Apr 21 2023 15:44:35 GMT+0000 (Coordinated Universal Time)
"5006","Qual 89",Red,"AS",6,0,0,0,0,0,3,0,3,1,10,0,2,5,0,0,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"",Fri Apr 21 2023 15:50:48 GMT+0000 (Coordinated Universal Time)
"1501","88",Red,"Jay M",6,0,0,0,4,0,3,0,3,2,5,6,2,0,3,0,0,0,0,0,0,0,10,0.7,0.8,1,0.5,1,1,"",Fri Apr 21 2023 15:51:05 GMT+0000 (Coordinated Universal Time)
"5553","89",Blue,"JW",0,0,0,6,0,0,3,0,2,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0.4,1,1,0.6,1,0,"Got DCed by their own teammate ramming them lmao",Fri Apr 21 2023 15:51:14 GMT+0000 (Coordinated Universal Time)
"7285","89",Blue,"Hh",0,0,0,6,0,0,3,0,3,2,5,9,0,0,6,0,0,0,0,0,0,0,6,0.8,1,1,0.4,1,1,"",Fri Apr 21 2023 15:51:19 GMT+0000 (Coordinated Universal Time)
"2960","89",Blue,"LP",0,0,0,6,0,0,3,12,1,5,5,0,0,5,3,4,0,0,0,0,0,0,6,0.7,1,1,0.4,1,1,"Intake is unreliable sometimes really fast sometimes really slow",Fri Apr 21 2023 15:51:22 GMT+0000 (Coordinated Universal Time)
"3003","89",Red,"JJR",0,0,3,0,0,0,3,12,1,7,0,0,2,10,3,2,0,0,0,0,0,0,10,1,1,1,0,1,1,"Dumb design dropped so many cube out of back",Fri Apr 21 2023 15:51:30 GMT+0000 (Coordinated Universal Time)
"3003","89",Red,"JJR",0,0,3,0,0,0,3,12,1,7,0,0,2,10,3,2,0,0,0,0,0,0,10,1,1,1,0,1,1,"Dumb design dropped so many cube out of back",Fri Apr 21 2023 15:52:24 GMT+0000 (Coordinated Universal Time)
"3572","Qual 90",Red,"AS",0,0,0,6,4,0,3,0,5,1,10,6,2,0,0,0,0,0,0,0,0,0,10,1,1,1,0.4,1,1,"",Fri Apr 21 2023 15:59:09 GMT+0000 (Coordinated Universal Time)
"1757","90",Red,"Jay M",6,0,0,0,0,0,0,0,5,1,5,9,0,0,6,0,0,0,0,0,0,0,10,0.8,0.8,1,0.4,1,1,"",Fri Apr 21 2023 15:59:17 GMT+0000 (Coordinated Universal Time)
"4944","90",Blue,"LP",6,0,0,0,0,0,3,8,1,4,0,0,2,5,3,4,0,0,0,0,0,0,6,1,1,1,0.4,1,1,"Missed a couple placements and cone got stuck on their bot",Fri Apr 21 2023 15:59:41 GMT+0000 (Coordinated Universal Time)
"4145","90",Blue,"Hh",0,0,0,0,0,0,3,0,6,0,20,6,0,0,0,0,0,0,0,0,0,0,6,0.8,1,1,0.4,1,1,"",Fri Apr 21 2023 16:00:08 GMT+0000 (Coordinated Universal Time)
"1123","90",Blue,"JW",0,0,0,6,0,0,3,0,1,3,5,0,0,5,3,2,0,0,0,0,0,0,0,0.5,1,1,0.7,1,1,"",Fri Apr 21 2023 16:00:23 GMT+0000 (Coordinated Universal Time)
"4522","90",Red,"JJR",0,0,0,0,0,0,3,0,2,5,5,3,0,10,3,4,0,0,0,0,0,0,0,1,1,1,0.9,1,1,"Threw a cone at a ref in autos really good at throwing cubes can shoot high cubes from far away and take all cubes in Middle, cube bot",Fri Apr 21 2023 16:00:32 GMT+0000 (Coordinated Universal Time)
"3478","91",Blue,"HH ",6,0,0,0,0,0,3,12,6,2,15,9,0,5,0,2,0,0,0,0,0,0,2,1,1,1,0.8,1,1,"Fast, accurate placement",Fri Apr 21 2023 16:06:05 GMT+0000 (Coordinated Universal Time)
"4909","Qual 91",Red,"AS",6,0,0,0,0,0,3,12,5,2,5,9,0,0,3,0,0,0,3,0,0,0,10,1,1,1,0.5,1,1,"",Fri Apr 21 2023 16:06:20 GMT+0000 (Coordinated Universal Time)
"9126","91",Red,"LP",0,0,0,0,0,0,3,0,0,2,0,0,0,5,3,2,0,0,0,0,0,0,10,1,0.6,0.3,0.4,0,1,"Drove into other teams community",Fri Apr 21 2023 16:06:21 GMT+0000 (Coordinated Universal Time)
"195","91",Red,"JJR",0,0,0,6,4,3,3,0,6,2,5,6,6,5,3,0,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"Team filled whole grid - 1",Fri Apr 21 2023 16:06:27 GMT+0000 (Coordinated Universal Time)
"4143","91",Red,"Jay M",6,0,0,6,0,3,3,0,5,2,10,6,2,0,0,0,0,0,0,0,0,0,10,0.8,0.7,1,0.7,1,1,"Dropped 2 cones into themselves, got 1 out",Fri Apr 21 2023 16:06:31 GMT+0000 (Coordinated Universal Time)
"8717","91",Blue,"JW",0,0,0,6,0,0,3,0,0,4,0,0,0,0,6,2,0,0,0,0,0,0,10,0.8,0.4,1,0.7,0,1,"Slow, clampintake mixed with every bot frame",Fri Apr 21 2023 16:07:03 GMT+0000 (Coordinated Universal Time)
"6431","92",Blue,"LL",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0.6,1,1,"Just played defense ",Fri Apr 21 2023 16:13:01 GMT+0000 (Coordinated Universal Time)
"5135","92",Red,"KL",0,0,0,6,0,0,3,0,5,1,15,3,2,0,3,0,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"",Fri Apr 21 2023 16:13:02 GMT+0000 (Coordinated Universal Time)
"5665","92",Red,"AK",0,0,0,6,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,10,0.8,0.7,1,0.5,1,1,"",Fri Apr 21 2023 16:13:08 GMT+0000 (Coordinated Universal Time)
"4905","92",Blue,"WC",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,1,0,0,0,"",Fri Apr 21 2023 16:13:18 GMT+0000 (Coordinated Universal Time)
"179","92",Blue,"JJR ",0,0,3,0,0,0,3,0,5,3,30,0,0,5,0,2,0,0,0,0,0,0,6,1,1,1,0.7,1,1,"Had to carry was blocked by teammates ",Fri Apr 21 2023 16:13:49 GMT+0000 (Coordinated Universal Time)
"179","92",Blue,"ATC4",0,0,3,0,0,0,3,0,6,2,30,0,2,5,0,0,0,0,0,0,0,0,0,1,0.7,1,0.9,1,1,"Cycled almost 11 pieces but not accurate placements also auto not good",Fri Apr 21 2023 16:13:59 GMT+0000 (Coordinated Universal Time)
"9084","92",Red,"MR",6,0,0,0,0,0,3,12,0,3,0,0,0,0,3,14,0,0,0,0,0,0,10,0.5,1,1,0.8,1,1,"drive had less focus. cube place had to be retried",Fri Apr 21 2023 16:14:09 GMT+0000 (Coordinated Universal Time)
"9084","92",Red,"MR",6,0,0,0,0,0,3,12,0,3,0,0,0,0,3,14,0,0,0,0,0,0,10,0.5,1,1,0.8,1,1,"drive had less focus. cube place had to be retried",Fri Apr 21 2023 16:14:28 GMT+0000 (Coordinated Universal Time)
"900","93",Blue,"KP",6,0,0,0,0,0,3,12,4,4,0,6,2,0,6,2,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"",Fri Apr 21 2023 17:37:01 GMT+0000 (Coordinated Universal Time)
"3039","93",Blue,"ATC4",6,0,0,6,0,0,0,0,4,3,5,3,4,5,6,0,0,0,0,0,0,0,10,0.6,1,1,0.8,1,1,"",Fri Apr 21 2023 17:37:27 GMT+0000 (Coordinated Universal Time)
"8592","93",Red,"AJ",6,0,0,6,0,0,3,0,2,3,5,3,2,0,0,4,0,0,0,0,0,0,6,1,1,1,0.7,1,1,"",Fri Apr 21 2023 17:37:42 GMT+0000 (Coordinated Universal Time)
"9062","93",Red,"AK",0,0,3,0,0,0,3,12,0,3,0,0,0,0,0,6,0,0,0,0,0,0,6,0.6,0.9,1,0.4,1,1,"Only cubes and has to throw them",Fri Apr 21 2023 17:38:40 GMT+0000 (Coordinated Universal Time)
"494","93",Blue,"WC",6,0,0,0,0,0,3,12,4,3,5,6,2,0,3,4,0,0,0,0,0,0,10,0.7,1,0.8,0.7,1,1,"",Fri Apr 21 2023 17:38:43 GMT+0000 (Coordinated Universal Time)
"8015","94",Blue,"LL",0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,1,0,0,0,"Died",Fri Apr 21 2023 17:44:38 GMT+0000 (Coordinated Universal Time)
"8015","94",Blue,"ATC4",0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,"Red carded before",Fri Apr 21 2023 17:45:15 GMT+0000 (Coordinated Universal Time)
"4069","94",Red,"MR",0,0,0,6,0,0,3,0,5,1,10,6,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0.6,1,0,"All robots in this match were disabled in the last 30 seconds of the match. no climbs.",Fri Apr 21 2023 17:46:45 GMT+0000 (Coordinated Universal Time)
"7617","94",Blue,"KP",0,0,0,6,0,0,3,8,4,3,5,3,4,5,3,2,0,0,0,0,0,0,0,1,1,1,0,1,1,"Redid",Fri Apr 21 2023 17:47:13 GMT+0000 (Coordinated Universal Time)
"7617","94",Blue,"KP",0,0,0,6,0,0,3,8,4,3,5,3,4,5,3,2,0,0,0,0,0,0,0,1,1,1,0,1,1,"Redid",Fri Apr 21 2023 17:47:14 GMT+0000 (Coordinated Universal Time)
"4329","94",Red,"KL",0,0,0,6,0,0,0,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,"All bots got disabled will be replayed",Fri Apr 21 2023 17:47:29 GMT+0000 (Coordinated Universal Time)
"5338","95",Blue,"ATC4",6,0,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.8,0.4,1,0.2,1,1,"",Fri Apr 21 2023 17:56:30 GMT+0000 (Coordinated Universal Time)
"3218","95",Red,"KL",6,0,0,0,0,0,3,0,4,5,5,6,0,0,3,4,0,0,0,0,0,0,10,1,1,1,0.5,1,1,"Shooter isn’t the most precisen",Fri Apr 21 2023 17:56:49 GMT+0000 (Coordinated Universal Time)
"5172","95",Blue,"KP",0,0,0,0,4,0,3,12,3,3,0,0,4,0,0,6,0,0,0,0,0,0,6,1,1,1,0.5,1,1,"Pretty slow at placing",Fri Apr 21 2023 17:56:50 GMT+0000 (Coordinated Universal Time)
"6909","95",Blue,"WC",0,0,0,6,0,0,3,0,0,3,0,0,0,5,3,2,0,0,0,0,0,0,2,0.7,0.3,1,0.4,0,1,"",Fri Apr 21 2023 17:56:53 GMT+0000 (Coordinated Universal Time)
"3940","95",Red,"AK",0,0,0,6,0,0,0,0,2,2,10,0,0,0,0,4,0,0,0,0,0,0,10,0.8,0.7,1,0.5,0,1,"",Fri Apr 21 2023 17:57:21 GMT+0000 (Coordinated Universal Time)
"4099","95",Red,"MR",6,0,0,0,0,0,3,0,1,5,5,0,0,5,3,10,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"fast and consistent. solid cube intake but slightly poor at cube placement.",Fri Apr 21 2023 17:58:36 GMT+0000 (Coordinated Universal Time)
"7072","96",Blue,"KP",0,0,0,0,4,0,3,12,1,5,0,0,2,0,0,10,0,0,0,0,0,0,0,0.7,1,1,0.6,1,1,"",Fri Apr 21 2023 18:03:19 GMT+0000 (Coordinated Universal Time)
"5804","96",Red,"KL",6,0,0,0,0,0,3,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0.4,1,1,"",Fri Apr 21 2023 18:03:28 GMT+0000 (Coordinated Universal Time)
"6606","96",Blue,"ATC4",0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.5,0.2,1,0.4,0,1,"Spent ages trying ",Fri Apr 21 2023 18:04:32 GMT+0000 (Coordinated Universal Time)
"503","96",Blue,"WC",0,0,0,6,4,0,3,0,5,2,10,6,2,0,0,4,0,0,0,0,0,0,10,0.7,0.8,1,0.8,1,1,"",Fri Apr 21 2023 18:04:51 GMT+0000 (Coordinated Universal Time)
"1836","96",Red,"AK",0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,10,0.8,0.8,0.3,0.7,1,1,"Intake is weird and make it hard to pick up cube",Fri Apr 21 2023 18:04:56 GMT+0000 (Coordinated Universal Time)
"1156","96",Red,"MR",0,4,0,0,0,0,3,12,3,4,5,6,2,5,6,0,0,0,0,0,0,0,10,0.7,1,1,0.4,1,1,"",Fri Apr 21 2023 18:05:34 GMT+0000 (Coordinated Universal Time)
"177","97",Red,"KL",0,0,0,0,0,3,3,0,5,0,10,3,4,0,3,0,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"",Fri Apr 21 2023 18:11:43 GMT+0000 (Coordinated Universal Time)
"1023","97",Blue,"KP",0,4,0,0,0,0,3,0,6,2,0,12,4,0,6,0,0,0,0,0,0,0,10,1,0.3,1,0.6,1,1,"",Fri Apr 21 2023 18:11:57 GMT+0000 (Coordinated Universal Time)
"6817","97",Blue,"WC",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.6,0.8,0.5,0,1,"Bad intake, slow, tippy, can only play defense ",Fri Apr 21 2023 18:12:06 GMT+0000 (Coordinated Universal Time)
"955","97",Blue,"ATC4",6,0,0,0,0,3,3,12,3,2,5,3,2,5,0,2,0,0,0,0,0,0,10,0.8,0.5,1,0.6,1,1,"",Fri Apr 21 2023 18:12:07 GMT+0000 (Coordinated Universal Time)
"8016","97",Red,"AK",0,0,0,6,0,0,3,0,1,2,0,6,0,5,0,2,0,0,0,0,0,0,10,0.8,0.7,1,0,1,1,"",Fri Apr 21 2023 18:12:18 GMT+0000 (Coordinated Universal Time)
"3572","98",Red,"KL",0,0,0,0,4,0,0,0,3,2,10,3,0,5,3,0,0,0,0,0,0,0,10,1,1,1,0.8,1,1,"",Fri Apr 21 2023 18:26:00 GMT+0000 (Coordinated Universal Time)
"1538","98",Blue,"KP",6,0,0,6,0,0,0,0,8,3,15,9,4,0,0,2,0,0,0,0,0,0,6,1,1,1,0.9,1,1,"",Fri Apr 21 2023 18:26:00 GMT+0000 (Coordinated Universal Time)
"4419","98",Red,"AK",6,0,0,0,0,0,3,0,4,2,10,6,0,5,3,2,0,0,0,0,0,0,2,0.9,0.9,1,0.8,1,1,"Good team",Fri Apr 21 2023 18:26:08 GMT+0000 (Coordinated Universal Time)
"7285","98",Blue,"ATC4",0,4,0,0,4,0,3,0,5,0,5,6,0,0,0,0,0,0,0,0,0,0,6,0.6,0.7,1,0.7,0,1,"Overheard problems with arm demonstrated in their lack of top accuracy. Tried 5 times and failed 4 for top cone",Fri Apr 21 2023 18:26:44 GMT+0000 (Coordinated Universal Time)
"3932","98",Red,"MR",0,0,0,6,0,0,0,12,2,1,10,6,0,5,3,2,0,0,0,0,0,0,10,1,1,1,0.7,1,1,"",Fri Apr 21 2023 18:26:56 GMT+0000 (Coordinated Universal Time)
"9023","98",Blue,"WC",0,0,0,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.6,0.4,0.7,0,1,1,"",Fri Apr 21 2023 18:27:28 GMT+0000 (Coordinated Universal Time)
"","",Red,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,"",Fri Apr 21 2023 18:45:50 GMT+0000 (Coordinated Universal Time)
"3003","99",Red,"KL",0,0,0,6,0,0,3,12,5,0,15,3,0,0,0,0,0,0,0,0,0,0,10,1,1,1,0.5,1,1,"",Fri Apr 21 2023 18:52:54 GMT+0000 (Coordinated Universal Time)
"8808","99",Red,"LL",0,0,0,0,0,0,3,0,0,5,0,0,0,10,9,0,0,0,0,0,0,0,10,1,1,1,0.4,0,1,"Intake sucks",Fri Apr 21 2023 18:52:59 GMT+0000 (Coordinated Universal Time)
"6657","99",Blue,"KP",0,0,0,0,4,0,3,12,0,4,0,0,0,0,0,8,0,0,0,0,0,0,10,0.6,0.7,1,0.5,0,1,"Substation collected only",Fri Apr 21 2023 18:53:04 GMT+0000 (Coordinated Universal Time)
"4663","99",Red,"AK",0,0,0,6,0,0,3,0,4,0,15,3,0,0,0,0,0,0,0,0,0,0,6,0.6,0.6,1,0.4,1,1,"",Fri Apr 21 2023 18:53:11 GMT+0000 (Coordinated Universal Time)
"1746","99",Blue,"ATC4",0,0,0,6,0,3,3,0,6,2,20,0,4,10,0,2,0,0,0,0,0,0,0,0.7,1,1,0.8,1,1,"",Fri Apr 21 2023 18:53:17 GMT+0000 (Coordinated Universal Time)
"5274","99",Blue,"WC",0,0,0,0,4,0,3,0,3,1,0,9,0,0,3,0,0,0,0,0,0,0,10,0.8,0.6,1,0.6,0,1,"",Fri Apr 21 2023 18:53:39 GMT+0000 (Coordinated Universal Time)
"9140","Qual 100",Blue,"AS",0,0,0,6,0,0,3,12,3,2,0,9,0,0,3,2,0,0,0,0,0,0,10,1,0.9,1,0.5,0,1,"",Fri Apr 21 2023 19:01:29 GMT+0000 (Coordinated Universal Time)
"4522","100",Red,"LL",0,0,3,6,0,0,3,0,7,2,20,9,0,0,0,4,0,0,0,0,0,0,10,1,1,1,0.9,1,1,"Very efficient intake/shooting with a cool antenna thing",Fri Apr 21 2023 19:01:46 GMT+0000 (Coordinated Universal Time)
"1757","100",Blue,"JJR",6,0,0,0,0,0,3,0,4,3,15,3,0,5,3,2,0,0,0,0,0,0,10,0.9,0.8,0.8,0.8,1,1,"I had a bad angle at the beginning ",Fri Apr 21 2023 19:01:50 GMT+0000 (Coordinated Universal Time)
"1466","100",Red,"KL",0,0,0,6,0,0,3,12,2,3,0,6,0,0,9,0,0,0,0,0,0,0,10,1,1,1,0.6,1,1,"Focuses on cubes",Fri Apr 21 2023 19:02:04 GMT+0000 (Coordinated Universal Time)
